"c0be2662";"51c1ab4e";"71b01b13";"62ecfb27";"regular";"ida";"não";"SALVADOR";"BA";"PETROLINA";"PE";-12,9778208;-38,4653556;3,6;2019-01-05 22:00:00;2019-01-06 12:25:22;2019-01-06 08:49:53
"94d500ed";"808be8bd";"7da7ce05";"6915a745";"regular";"volta";"não";"FORTALEZA";"CE";"ARACAJU";"SE";-3,79181;-38,509656;0,75;2019-01-07 12:00:00;2019-01-07 03:20:18;2019-01-08 04:57:14
"1bde8213";"808be8bd";"5d383322";"131a9e0e";"regular";"volta";"não";"FORTALEZA";"CE";"BELEM";"PA";-1,449206;-48,465938;0,77;2019-01-08 10:00:00;2019-01-08 01:06:18;2019-01-09 05:27:05
"fac9013a";"808be8bd";"5d383322";"fd7213e1";"regular";"volta";"não";"FORTALEZA";"CE";"BELEM";"PA";-3,757441;-38,53046;0,66;2019-01-07 13:00:00;2019-01-07 04:00:47;2019-01-08 08:31:32
"9bcce2e8";"808be8bd";"cf151cca";"5c17cbed";"regular";"ida";"não";"BELEM";"PA";"JOAO PESSOA";"PB";-1,439026;-48,454945;0,81;2019-01-08 07:00:00;2019-01-08 10:03:09;2019-01-10 02:52:00
"2aaaad31";"3f42bbfd";"9ffb1594";"f7aa207d";"regular";"ida";"não";"BELO HORIZONTE";"MG";"RIBEIRAO PRETO";"SP";-20,2404308319092;-45,0697708129883;0;2019-01-01 22:30:00;2019-01-01 10:37:13;2019-01-02 04:17:20
"e0e0533b";"7980c0ae";"83ed87ea";"8ddac9ca";"regular";"volta";"não";"TRES RIOS";"RJ";"JUIZ DE FORA";"MG";-22,098499;-43,216799;0;2019-01-01 16:15:55;2019-01-01 04:30:21;2019-01-01 05:55:21
"e840e6da";"808be8bd";"b0dd787b";"aea206e9";"regular";"volta";"não";"SAO LUIS";"MA";"TERESINA";"PI";-5,11961;-42,784649;0,79;2019-01-10 12:00:00;2019-01-10 03:11:54;2019-01-10 11:21:13
"f28844e0";"51c1ab4e";"7abcba0e";"0df23e64";"regular";"ida";"não";"VITORIA DA CONQUISTA";"BA";"SAO PAULO";"SP";-14,8808016;-40,8566423;2,4;2019-01-06 09:30:00;2019-01-06 11:21:00;2019-01-08 04:21:17
"96e481e4";"51c1ab4e";"7abcba0e";"5a0244ce";"regular";"volta";"não";"VITORIA DA CONQUISTA";"BA";"SAO PAULO";"SP";-23,5107533;-46,6027066;5,1;2019-01-05 14:05:00;2019-01-05 04:32:09;2019-01-07 10:18:41
"4d639db8";"808be8bd";"0bd920da";"1997b09c";"regular";"volta";"não";"FORTALEZA";"CE";"TERESINA";"PI";-5,097485;-42,764641;0,66;2019-01-08 21:30:00;2019-01-08 11:39:11;2019-01-09 11:28:44
"e548fd93";"51c1ab4e";"b8fdd8cf";"58564461";"regular";"ida";"não";"TERESOPOLIS";"RJ";"SAO PAULO";"SP";-22,4180583;-42,9707392;1;2019-01-05 22:30:00;2019-01-06 12:08:55;2019-01-06 08:45:04
